__typename,advice,cons,countHelpful,employer,employerResponses,featured,hasEmployerResponse,isCurrentJob,jobTitle,lengthOfEmployment,location,pros,ratingBusinessOutlook,ratingCareerOpportunities,ratingCeo,ratingCompensationAndBenefits,ratingCultureAndValues,ratingDiversityAndInclusion,ratingOverall,ratingRecommendToFriend,ratingSeniorLeadership,ratingWorkLifeBalance,reviewDateTime,reviewId,summary
EmployerReviewRG,,politics (this is regardless of any company you work for),2,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Strategy Manager'},6,,great flexibility &amp; hours great opportunity for growth work alongside smart team members cross functionally,NEUTRAL,0.0,APPROVE,3.0,4,4,5,POSITIVE,4.0,4.0,2023-03-06T14:40:58.313,74247039,Gojek Review
EmployerReviewRG,,NO downsides that I saw in my tenure at Gojek,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,,2,,good company culture and work environment,,3.0,,4.0,4,3,4,,4.0,4.0,2022-04-11T07:58:06.283,62600480,gojek review
EmployerReviewRG,,Different products teams work in silo. Collaboration can be difficult. Communication around salary growth is unclear.,1,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Graduate Student'},0,,"Amazing networking opportunities: if you find yourself in a great team with great managers who care about your personal &amp; professional development, you’re basically set for life because the work at Gojek will bring you closer with each other and hopefully they’d want to work with you again in the future.",POSITIVE,4.0,APPROVE,3.0,5,4,4,POSITIVE,3.0,4.0,2022-02-09T15:31:59.887,59406349,Your experience will really depend on the team you find yourself in
EmployerReviewRG,,Some take the lax culture and turn it into inefficiency,9,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,,0,,Fast paced environment matched with really intelligent people,POSITIVE,0.0,,0.0,0,0,5,,0.0,0.0,2018-09-17T18:24:51.447,22523716,Awesome place to work in
EmployerReviewRG,,so far no cons from me,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Key Account Manager'},2,,"- Environment. The environment is top-notch. You can learn from all of the employees in here and they love to share. 
- Benefits. We can borrow the most comfortable chair that we used in the office for WFH, and also we got allowance for WFH.",POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,2021-07-14T23:53:26.360,49796086,A Great Place to Learn and Contribute
EmployerReviewRG,standardize compensation structure between old and new hires,"confusing career path, unclear compensation structure",1,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Data Scientist'},4,,"smart people, chill vibe but still deliver results",POSITIVE,3.0,APPROVE,3.0,5,5,4,POSITIVE,4.0,5.0,2021-11-16T14:13:07.487,55446206,good place for personal growth and good work-life balance
EmployerReviewRG,,- Lots of pressure due to challenging pace,1,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Head of Strategic Growth'},2,,"- Fun and motivated environment
- High learning curve",POSITIVE,5.0,APPROVE,4.0,5,5,5,POSITIVE,5.0,5.0,2022-03-01T21:47:29.103,60496983,Challenging and fast growing pace company
EmployerReviewRG,,"covid had a negative impact on business
fewer stock options",2,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Product Engineer'},0,,"Startup culture
New technologies
Decent base salary
Team",,0.0,APPROVE,0.0,0,0,5,POSITIVE,0.0,0.0,2021-10-19T12:47:24.263,54206017,Awesome company
EmployerReviewRG,,"Too much target
Too much pressure
No mentorship or guidance",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Satellite Operations Supervisor'},1,,"Good benefits, decent compensation, you work with very smart people, fast-paced.",NEUTRAL,4.0,NO_OPINION,4.0,3,4,4,POSITIVE,2.0,2.0,2021-04-25T03:01:34.100,46014924,Dynamic but uncertain
EmployerReviewRG,,back office is very week,1,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,,0,,a meaningful job for the Indonesian society,,0.0,,0.0,0,0,5,,0.0,0.0,2021-12-04T09:07:22.797,56223754,Senior Manager
EmployerReviewRG,,I dont work at this company anymore,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Software Development Engineer In Test (SDET)'},0,"{'id': 1132348, 'name': 'New York, NY', 'type': 'CITY'}",Good company to work for high pay and balanced life,,0.0,,0.0,0,0,5,,0.0,0.0,2022-02-06T06:40:09.127,59183133,00
EmployerReviewRG,,No cons that I can think of.,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Certified Clinical Medical Assistant'},1,,Awesome co workers at this job.,POSITIVE,4.0,APPROVE,4.0,4,0,5,POSITIVE,4.0,4.0,2019-12-07T20:52:26.180,30753892,Great!
EmployerReviewRG,,No feedback at the current moment,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Product Operations Manager'},0,,Amazing teammates to work with,,5.0,,4.0,5,5,5,,4.0,4.0,2021-12-06T09:19:46.717,56292018,Great work place
EmployerReviewRG,,None experience during my time there,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Tech Analyst'},0,"{'id': 1147401, 'name': 'San Francisco, CA', 'type': 'CITY'}",Great collaboration among the teams,,0.0,,0.0,0,0,4,,0.0,0.0,2020-11-14T19:45:08.917,38347049,Intern position
EmployerReviewRG,,Salary and HR could be better improved,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,,0,,Great to grow your career,,0.0,,0.0,0,0,4,,0.0,0.0,2021-06-02T09:16:25.267,47795001,Great
EmployerReviewRG,"Look inside as to who is doing politics, especially people who have stayed in the org for quite some time","Beware of the old employees of GoTo with whom the power resides to take you down at all levels. They might try to put you down in front of the team, raise unnecessary escalations even try to complain to HR if they are not successful to take you down

Also, dont expact salary hike of any good %",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Senior Data Analyst'},2,"{'id': 2940587, 'name': 'Bengaluru', 'type': 'CITY'}","Genuinely good people can be found to interact and work with but you need to go out and look properly,",NEGATIVE,3.0,APPROVE,1.0,2,4,2,NEGATIVE,2.0,5.0,2024-12-16T21:26:15.640,93717536,Politics at work
EmployerReviewRG,manage the funds and expenses ,too many stakeholders for approvals,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Creative Group Head'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",work life balanced. employees are elligible to manage their time and location to work,POSITIVE,4.0,NO_OPINION,5.0,5,5,5,POSITIVE,4.0,5.0,2024-12-28T02:19:20.010,93935354,Work Life Balanced
EmployerReviewRG,"-REMOVE WITCH managers there are useless, they are spreading like cancer first they all spoil @Amazon and other top big tech companies now they are in this .
-DO you guys really think are enough capable to handle teams at engineering level, given that they are the top botttom of their time","-No hike, promotion
-Unless manager from WITCH companies doing inefficient hiring based on their ""Race"". Now are days there is integrity issue within teams. (P.S: I can name them too who do caste based biased hiring)
-If you come from a strong product based company with high value you will regret seeing culture there WITCH companies manager would do anything to make you life worst and satisfy their ego.
-DO you guys really think are enough capable to handle teams at engineering level, given that they are the top botttom of their time?",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Software Engineer'},4,"{'id': 2940587, 'name': 'Bengaluru', 'type': 'CITY'}",-Some good engineer are still there but every day they are leaving because of the toxicity of these WITCH companies mangers.,NEGATIVE,1.0,DISAPPROVE,2.0,1,1,1,NEGATIVE,1.0,2.0,2024-11-02T20:16:48.900,92497240,Just another useless Company with No values
EmployerReviewRG,,"there is no cons, all good",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Analyst'},0,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","back in my days, everything was good",,4.0,,4.0,0,0,4,,0.0,0.0,2024-12-24T05:55:14.980,93877724,all good
EmployerReviewRG,,"No career development
Yearly bonus is minimum",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Android Engineer'},6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","Good work life balance
Good salary",POSITIVE,3.0,APPROVE,5.0,5,5,4,POSITIVE,4.0,5.0,2024-12-22T04:18:57.657,93840997,Good place to work
EmployerReviewRG,,"Range too wide, so my friend and i got verry different base pay",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Operations'},9,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Good offer and yearly up rate,,3.0,,5.0,4,4,4,POSITIVE,4.0,3.0,2024-12-19T04:07:31.933,93781494,Sallary
EmployerReviewRG,,no life no balance sad life,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Associate'},0,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","salary okay
insurance kinda nice",,5.0,,3.0,5,5,3,,5.0,1.0,2024-12-13T08:43:06.970,93648568,good salary bad wlb
EmployerReviewRG,,"Many uncertainties happened in Gojek, and sometimes it's hard facing all the uncertainties.",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Business Operations Associate'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","Gojek has abundant of resources to push you study more about the business and techincal things. With many great talent here,",NEUTRAL,5.0,APPROVE,4.0,4,5,5,POSITIVE,4.0,4.0,2024-11-29T08:06:38.843,93268937,A great place to grow and learn!
EmployerReviewRG,,very fast hire and cut off,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Programmer'},0,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",very good for newbie to develop skill,,0.0,,0.0,0,0,4,,0.0,0.0,2024-12-10T19:23:42.177,93569426,-
EmployerReviewRG,,"Poor work-life balance, No stability (there is almost a vertical team change every 6 month)",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Data Analyst'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","Wonderful people, fun tasks, sense of belonging",POSITIVE,4.0,APPROVE,3.0,5,5,5,POSITIVE,4.0,3.0,2024-12-04T12:01:40.600,93400845,Had a great time working there
EmployerReviewRG,,Not much bad things happen,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Business Analyst'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Overall it was very great,POSITIVE,5.0,APPROVE,5.0,5,5,4,POSITIVE,5.0,5.0,2024-12-11T22:47:23.393,93607072,Great
EmployerReviewRG,,Bad unhygienic food is served each day,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Business Intelligence Analyst'},4,"{'id': 2940587, 'name': 'Bengaluru', 'type': 'CITY'}",Work life balance is good.,POSITIVE,4.0,APPROVE,4.0,4,4,5,POSITIVE,4.0,4.0,2024-12-09T12:54:46.170,93526658,Good
EmployerReviewRG,,- no cons at all a fun place to work,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Senior Product Designer'},4,"{'id': 2940587, 'name': 'Bengaluru', 'type': 'CITY'}","- Great mentors
- loved working with the people",POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,5.0,2024-12-05T02:39:47.020,93418286,good company 
EmployerReviewRG,,N/A - Nothing much so far,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Project Manager'},4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Great environment to work and collaborate,POSITIVE,4.0,,4.0,5,5,5,POSITIVE,4.0,5.0,2024-12-05T09:14:42.830,93428721,Great!
EmployerReviewRG,,"1. hike is very less yoy compare to other company
2. recently lots of Chinese influence like alibaba.",1,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Software Engineer'},2,"{'id': 2940587, 'name': 'Bengaluru', 'type': 'CITY'}","1. work culture
2. growth
3. ownership
4. WLB",,4.0,APPROVE,4.0,5,5,4,POSITIVE,2.0,5.0,2024-11-26T09:38:22.870,93188349,"Great work culture, great mind, great tech"
EmployerReviewRG,,Work From Office enforcement is applied,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,,4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Manager are understanding and give clear career growth plan,,0.0,,0.0,0,0,4,,0.0,0.0,2024-11-29T06:37:00.083,93267080,Amazing place to work at
EmployerReviewRG,,Salary is not as competitive,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Software Engineer'},4,"{'id': 3235921, 'name': 'Singapore', 'type': 'CITY'}",Great products and smart colleagues,POSITIVE,5.0,APPROVE,4.0,5,5,5,POSITIVE,5.0,5.0,2024-11-23T06:34:16.490,93109106,Great place to work at
EmployerReviewRG,,"Rapid growth sometimes resulted in unclear or shifting priorities, especially during mergers.
High-pressure environment with tight deadlines that can lead to occasional burnout.
Cross-departmental alignment was sometimes challenging, requiring extensive effort to get buy-in from various stakeholders.",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'VP Product Management'},6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","High level of autonomy to lead cross-functional teams and innovate.
Opportunity to work on large-scale, impactful projects 
Collaborative culture, where leaders foster team empowerment and involve every member in decision-making.
Exposure to a rapidly growing market and technology, giving significant room for professional growth.
Strong focus on personal and team development, with a supportive leadership team.",NEGATIVE,0.0,DISAPPROVE,0.0,0,0,4,POSITIVE,0.0,0.0,2024-10-03T06:25:29.093,91585761,Dynamic and Impactful Role in a Fast-Paced Environment
EmployerReviewRG,,Work life balance and office politics,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Operations Manager'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",The mission - to create a social impact to Indonesian,POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,4.0,3.0,2024-11-17T07:56:43.573,92919327,Great place to work
EmployerReviewRG,,Rocky financial situation maybe individuals needing stable working environment. Restructuring is not uncommon.,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Product Copywriter'},4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","These may apply to the product design team only:
- Flexible working hours
- ""Work life balance"" is seriously paid attention to
- Creativity and innovation first before business",POSITIVE,4.0,APPROVE,4.0,5,5,4,POSITIVE,4.0,5.0,2024-10-30T01:00:03.690,92400078,"Though unstable financially, one of the most comfortable places to work at"
EmployerReviewRG,,Could be stressful at times,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Data Analyst'},2,"{'id': 2940587, 'name': 'Bengaluru', 'type': 'CITY'}","Enjoyed working on cutting edge modern tech and challenging business problems.
Collaboration across teams - BE,FE,PM, Strategy is amazing",POSITIVE,5.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,4.0,2024-11-11T07:48:43.903,92734021,Great place to learn! 
EmployerReviewRG,,"toxic environment, gaslighting person at higher-ups, very low pay compared to workload",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Marketing'},0,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","interesting workload, challenging environment, open for feedbacks",,0.0,,0.0,0,0,3,,0.0,0.0,2024-11-16T07:14:46.660,92903110,below average
EmployerReviewRG,,Not so much of growth compwise,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'SSE- Development'},0,"{'id': 2940587, 'name': 'Bengaluru', 'type': 'CITY'}",Technologically up to date with everything,,4.0,,3.0,4,3,3,,3.0,3.0,2024-11-18T09:44:17.577,92949068,Comp
EmployerReviewRG,fix your company and get the stock rise again,"Work starting ti become boring when Nadiem left, no innovation anymore, layoff wrong people",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Senior Product Designer'},6,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","many learning i get during my stint over there, working is amazing during early days with CEO, experiment everything and the people is passionate",POSITIVE,5.0,DISAPPROVE,5.0,5,5,4,POSITIVE,2.0,4.0,2024-10-25T16:45:59.337,92287403,"good company, bad economy"
EmployerReviewRG,,"already happened, missed the old times",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Business Intelligence Analyst'},0,,"- data driven company
- mature stakeholders",,0.0,,0.0,0,0,5,,0.0,0.0,2024-11-15T05:44:09.167,92878227,Best place for analytics
EmployerReviewRG,,must be able to do many things,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Merchant Engagement'},4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Agile and alot of knowlegde can be explore,POSITIVE,4.0,APPROVE,5.0,4,4,5,POSITIVE,5.0,4.0,2024-11-12T06:13:36.397,92768109,working life at gojek
EmployerReviewRG,,"start to work from office, this kinda bad",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Software Engineer'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","great working here, the environment is very good",POSITIVE,4.0,NO_OPINION,4.0,4,5,5,POSITIVE,3.0,4.0,2024-11-12T00:50:42.103,92759684,great
EmployerReviewRG,"Bring in natural leaders, people who can raise gojek back to its peak and more. The strong engineering culture gojek is known for is deteriorating fast","Very heard promotions
Talented folks leaving
Lowered bar for hiring",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Android Engineer 2'},2,"{'id': 2940587, 'name': 'Bengaluru', 'type': 'CITY'}","Great work life balance 
Good pay
Freedom to operate",NEGATIVE,3.0,DISAPPROVE,4.0,3,4,4,POSITIVE,2.0,5.0,2024-10-19T08:54:42.420,92077469,Still good but not as it was in its prime
EmployerReviewRG,,"Unclear future plan
Still not profit",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Team Lead'},0,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","good to grow
OK benefit",,4.0,,4.0,4,4,4,,4.0,3.0,2024-11-12T19:25:38.073,92793383,So far so good
EmployerReviewRG,,"none, really bad leadership from the higher-up",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Lead Data Scientist'},0,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","none, i really cant think of anything",,0.0,,0.0,0,0,2,,0.0,0.0,2024-11-10T21:29:09.510,92720482,not great
EmployerReviewRG,,Uncertainty on the company direction.,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Data Analyst'},4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","Encouraging culture, direct, and respectful.",POSITIVE,0.0,APPROVE,0.0,0,0,5,POSITIVE,0.0,0.0,2024-11-06T13:26:30.560,92610540,One of the best employer I've ever work
EmployerReviewRG,,so far nothing I found,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Senior Flutter Developer'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","Best place, best culture, best teamwork",POSITIVE,4.0,APPROVE,5.0,5,5,5,POSITIVE,5.0,4.0,2024-11-06T17:50:02.070,92616503,Best place for techies in Indonesia
EmployerReviewRG,,Tend to be busy all the time and keep being productive,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Head of Business Strategy'},4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Relatively high Growth &amp; Earnings,NEUTRAL,4.0,NO_OPINION,4.0,5,5,4,POSITIVE,4.0,3.0,2024-11-04T07:22:49.327,92528540,"High Performance, Double Hatting, Good Benefit"
EmployerReviewRG,,"It's hard to get a promotion, key engineering folks are leaving the organization, and we need more technical leaders to help nurture young engineers.",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Software Engineer'},4,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",Good place to learn with a supportive teammate.,NEUTRAL,4.0,APPROVE,4.0,4,4,4,POSITIVE,3.0,3.0,2024-10-27T03:58:56.903,92310877,Good
EmployerReviewRG,,"- bad management
- they cut the health insurance to only 50%",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Creative Designer'},1,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","work in a very reputable big tech company
competitive salary and benefits",,4.0,,4.0,4,4,3,,4.0,4.0,2024-10-29T09:06:30.730,92377159,Good benefits but bad management
EmployerReviewRG,,"- Profitability state of the company that might lead to potential layoffs
- Company did 3-4 rounds of layoffs already",0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,{'text': 'Credit Risk Analyst'},2,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}","- Great culture and colleagues, lots of talented individuals 
- Lots of interesting projects, incredible learning curve",NEUTRAL,5.0,NO_OPINION,5.0,5,5,5,POSITIVE,4.0,4.0,2024-10-18T04:26:45.023,92048805,Recommended for expanding exposure
EmployerReviewRG,,No cons as of now,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,{'text': 'Senior Data Analyst'},0,"{'id': 2940587, 'name': 'Bengaluru', 'type': 'CITY'}","Flexible, structured, organised and work life balance",,0.0,,0.0,0,0,4,,0.0,0.0,2024-10-29T09:06:35.297,92377162,Good company to work with
EmployerReviewRG,,Uncertainty about the future and next carrer,0,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,False,,1,"{'id': 2709872, 'name': 'Jakarta', 'type': 'CITY'}",They are so kind to help new people learn and growth,POSITIVE,3.0,APPROVE,4.0,4,5,5,POSITIVE,4.0,3.0,2024-10-25T08:56:53.843,92275817,So good to learn
EmployerReviewRG,"CTO has to stop being insanely biased towards a few individuals. When you don't give hikes to mid/senior citing budget, but give highest rewards to people close to yourself you lose all the credibility",At this point I can confidently say Gojek is not looking for employees. They're looking for victims to latch on to. It's heartbreaking to see teams getting screwed over even after they deliver everything that was being asked of them. Don't think about any meaningful hike or a promotion.,1,"{'id': 1282114, 'shortName': 'Gojek', 'squareLogoUrl': 'https://media.glassdoor.com/sql/1282114/go-jek-squarelogo-1564047055986.png'}",[],False,False,True,,4,,If you're at a junior or at mid level there's a good chance you'll like the engineering heavy work,NEGATIVE,2.0,DISAPPROVE,2.0,3,3,1,NEGATIVE,1.0,2.0,2024-09-12T12:16:24.297,90961894,You'll never win
